"","cod","Escola","Turma","Serie","Nivel","Sexo","Idade","Cor.Raca","Zona","Necessidade.Deficiencia","id","Stari.Grupo","WG.Grupo","vocab.pre","vocab.pos","score.tde.pre","score.tde.pos","TFL.lidas.per.min.pre","TFL.erradas.per.min.pre","TFL.omitidas.per.min.pre","TFL.corretas.per.min.pre","TFL.lidas.pre","TFL.erradas.pre","TFL.omitidas.pre","TFL.corretas.pre","leitura.compreensao.pre","TFL.lidas.per.min.pos","TFL.erradas.per.min.pos","TFL.omitidas.per.min.pos","TFL.corretas.per.min.pos","TFL.lidas.pos","TFL.erradas.pos","TFL.omitidas.pos","TFL.corretas.pos","leitura.compreensao.pos","dfs.media.read","fss.media.read","dfs.media.math","fss.media.math","dfs.media.text","fss.media.text","dfs.media.debat","fss.media.debat","gain.vocab","gain.score.tde","gain.TFL.lidas.per.min","gain.TFL.corretas.per.min","gain.TFL.lidas","gain.TFL.corretas","gain.leitura.compreensao","gain.flow.read","gain.flow.math","gain.flow.text","gain.flow.debat","vocab.quintile","score.tde.quintile","TFL.lidas.per.min.quintile","TFL.erradas.per.min.quintile","TFL.omitidas.per.min.quintile","TFL.corretas.per.min.quintile","TFL.lidas.quintile","TFL.erradas.quintile","TFL.omitidas.quintile","TFL.corretas.quintile","leitura.compreensao.quintile"
"519","406d16f9bfc23ba57d3875f9385a19f3","EMEF PADRE JOSE DOS SANTOS MOUSINHO","7 B","7 ano","anos finais","F",12,"Indígena",NA,NA,"P3586",NA,"Controle",27,38,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11111111111111,NA,4,NA,3.33333333333333,NA,3.22222222222222,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3rd quintile","5th quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","40b25f449d36ca0d850b2626dc88e726","EMEB PROFESSOR RICARDO VIEIRA DE LIMA","9 ANO C","9 ano","anos finais","M",14,NA,NA,NA,"P2384",NA,"Controle",38,27,63,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4.22222222222222,4.33333333333333,4.44444444444444,3.77777777777778,4.25,4.22222222222222,4.22222222222222,-11,-2,NA,NA,NA,NA,NA,0.222222222222222,0.111111111111112,0.472222222222222,0,"5th quintile","5th quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","40d8c2ea1cc051d04e55c03f14c6357e","EMEB PADRE ANCHIETA","8 ANO B","8 ano","anos finais","M",14,"Parda",NA,NA,"P1033",NA,"Experimental",33,31,39,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77777777777778,3.66666666666667,3.88888888888889,3.66666666666667,4,3.55555555555555,3.44444444444445,3.55555555555555,-2,9,NA,NA,NA,NA,NA,-0.111111111111111,-0.222222222222222,-0.444444444444445,0.111111111111111,"4th quintile","3rd quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","40d8cfeb98ed44574006ebc1062fa19f","EMEB PROFESSOR RICARDO VIEIRA DE LIMA","7 ANO C","7 ano","anos finais","F",13,NA,"Urbana",NA,"P1961",NA,"Experimental",21,8,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22222222222222,3.11111111111111,2.88888888888889,2.88888888888889,3,3.125,3,2.88888888888889,-13,10,NA,NA,NA,NA,NA,-0.111111111111111,0,0.125,-0.111111111111111,"2nd quintile","1st quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","411b7ccf43c4c46ebb9d350732e0295f","EMEB PROFESSORA MARIA QUEIROZ FERRO","8 ANO A","8 ano","anos finais","M",13,NA,"Rural",NA,"P3123",NA,"Experimental",33,34,45,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22222222222222,2.33333333333333,3.11111111111111,2.33333333333333,2.33333333333333,2.88888888888889,2.77777777777778,2.22222222222222,1,3,NA,NA,NA,NA,NA,-0.888888888888889,-0.777777777777778,0.555555555555555,-0.555555555555555,"4th quintile","4th quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","412aedb2cb416389e5b2a08b9e72a76f","EMEB EXPEDITO PORFIRIO DOS SANTOS","7 ANO B VESP 2023","7 ano","anos finais","F",13,"Branca","Rural",NA,"P216",NA,"Experimental",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44444444444445,3.44444444444445,2.77777777777778,3.77777777777778,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.666666666666667,NA,NA,"4th quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","412f23a045697c4805050c8142545ee0","EMEB PROFESSORA MARIA QUEIROZ FERRO","7 ANO A","7 ano","anos finais","F",14,NA,"Urbana",NA,"P2949",NA,"Experimental",20,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33333333333333,2.42857142857143,3,NA,3,3,3,2.88888888888889,-7,NA,NA,NA,NA,NA,NA,-0.904761904761905,NA,0,-0.111111111111111,"2nd quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","41488079340e654d7fed9e9a5a8d6151","EMEB PROFESSOR RICARDO VIEIRA DE LIMA","7 ANO A","7 ano","anos finais","F",14,NA,NA,NA,"P1838",NA,"Experimental",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2nd quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","417e1ca50b8f67849599ae66c65289ca","EMEF PADRE JOSE DOS SANTOS MOUSINHO","8 B","8 ano","anos finais","F",13,"Branca","Rural",NA,"P3666",NA,"Experimental",39,35,38,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.22222222222222,3.88888888888889,4,3.44444444444445,4,3.55555555555555,3.55555555555555,3.22222222222222,-4,26,NA,NA,NA,NA,NA,-0.333333333333333,-0.555555555555555,-0.444444444444445,-0.333333333333333,"5th quintile","3rd quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","41c275b57d7f4a723601f3a83e7eb8a6","EMEB PADRE ANCHIETA","6 ANO B","6 ano","anos finais","M",11,"Parda","Rural",NA,"P851",NA,"Experimental",32,35,22,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88888888888889,3.33333333333333,4.33333333333333,4.33333333333333,2.77777777777778,3,2.77777777777778,3.77777777777778,3,-1,NA,NA,NA,NA,NA,-0.555555555555555,0,0.222222222222222,1,"4th quintile","2nd quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","41ce764e8b3a17c3067a0d20f00492af","EMEB PROFESSOR RICARDO VIEIRA DE LIMA","7 ANO A","7 ano","anos finais","F",13,"Parda","Urbana",NA,"P1847",NA,"Experimental",27,26,50,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3.88888888888889,3.44444444444445,3.44444444444445,4.22222222222222,3.77777777777778,2.77777777777778,4.11111111111111,-1,-5,NA,NA,NA,NA,NA,-0.111111111111111,0,-0.444444444444445,1.33333333333333,"3rd quintile","4th quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","422b612bf67ce59d54eb14f3322479b5","EMEB PROFESSOR RICARDO VIEIRA DE LIMA","6 ANO F","6 ano","anos finais","M",13,"Parda","Rural",NA,"P1784",NA,"Experimental",8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.77777777777778,NA,3.22222222222222,NA,3.11111111111111,NA,2.88888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st quintile","1st quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","424508de5ca4d5b3fab9c2ad80d7eef7","EMEB PROFESSORA MARIA QUEIROZ FERRO","9 ANO C","9 ano","anos finais","M",17,"Parda","Urbana",NA,"P3310",NA,"Experimental",24,33,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88888888888889,2.77777777777778,3.77777777777778,2.77777777777778,3.11111111111111,2.77777777777778,3.33333333333333,3,9,NA,NA,NA,NA,NA,NA,-0.111111111111111,-1,-0.333333333333333,-0.333333333333333,"3rd quintile","2nd quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","4250a43926af1bb81902274a27f79699","EMEB EXPEDITO PORFIRIO DOS SANTOS","9 ANO A MAT 2023","9 ano","anos finais","M",14,NA,"Urbana",NA,"P288",NA,"Experimental",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66666666666667,NA,2.66666666666667,NA,2.66666666666667,NA,2.77777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3rd quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","426a402374dbe022e6f599f59a01d8aa","EMEB PROFESSOR RICARDO VIEIRA DE LIMA","9 ANO C","9 ano","anos finais","M",14,"Parda","Rural",NA,"P2374",NA,"Controle",37,30,43,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44444444444445,2.77777777777778,3.22222222222222,3.22222222222222,3,NA,4.55555555555556,NA,-7,3,NA,NA,NA,NA,NA,-0.666666666666667,0,NA,NA,"5th quintile","4th quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","427fbac180eee6cbea3b7e1358cfb2cf","EMEB PROFESSORA MARIA QUEIROZ FERRO","7 ANO E","7 ano","anos finais","F",12,NA,"Rural",NA,"P3082",NA,"Experimental",24,27,30,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3.77777777777778,4.11111111111111,4.11111111111111,NA,4.22222222222222,4.22222222222222,4.11111111111111,3,6,NA,NA,NA,NA,NA,-0.222222222222222,0,NA,-0.111111111111112,"3rd quintile","2nd quintile",NA,NA,NA,NA,NA,NA,NA,NA,NA
